Country,Code_x,Year,CO2_Emissions,Population,Energy_Use_per_person,Code_y,Nutrient nitrogen N (total) | 00003102 || Use per area of cropland | 005159 || kilograms per hectare,"GDP per capita, PPP (constant 2021 international $)",Fertilizer_vs_GDP
Germany,DEU,1955,723498430.0,70334149.0,39086.637,,85.595,41736.702000000005,
Germany,DEU,1956,766190800.0,70613897.0,39086.637,,85.595,41736.702000000005,
Germany,DEU,1957,777907650.0,71088145.0,39086.637,,85.595,41736.702000000005,
Germany,DEU,1958,756379140.0,71694674.0,39086.637,,85.595,41736.702000000005,
Germany,DEU,1959,755794560.0,72241718.0,39086.637,,85.595,41736.702000000005,
Germany,DEU,1960,813950200.0,72811635.0,39086.637,,85.595,41736.702000000005,
Germany,DEU,1961,834839600.0,73376114.0,39086.637,DEU,55.14,41736.702000000005,
Germany,DEU,1962,883168600.0,73997000.0,39086.637,DEU,64.99,41736.702000000005,
Germany,DEU,1963,945498000.0,74698003.0,39086.637,DEU,65.42,41736.702000000005,
Germany,DEU,1964,968917500.0,75313480.0,39086.637,DEU,70.96,41736.702000000005,
Germany,DEU,1965,960102200.0,75966968.0,39086.637,DEU,81.46,41736.702000000005,
Germany,DEU,1966,951422000.0,76611025.0,38858.652,DEU,83.63,41736.702000000005,
Germany,DEU,1967,936229440.0,76970794.0,38578.676,DEU,85.84,41736.702000000005,
Germany,DEU,1968,984790850.0,77321280.0,41003.105,DEU,92.34,41736.702000000005,
Germany,DEU,1969,1052000830.0,77944022.0,43874.797,DEU,100.78,41736.702000000005,
Germany,DEU,1970,1026022340.0,78205103.0,46173.668,DEU,106.01,41736.702000000005,
Germany,DEU,1971,1037236800.0,78345876.0,46506.047,DEU,110.15,41736.702000000005,
Germany,DEU,1972,1041480960.0,78719924.0,47894.137,DEU,118.73,41736.702000000005,
Germany,DEU,1973,1085738400.0,78966975.0,50493.945,DEU,113.55,41736.702000000005,
Germany,DEU,1974,1062726900.0,78996691.0,49597.36,DEU,120.02,41736.702000000005,
Germany,DEU,1975,1002447000.0,78701861.0,47833.277,DEU,121.9,41736.702000000005,
Germany,DEU,1976,1090840400.0,78364503.0,51259.234,DEU,132.32,41736.702000000005,
Germany,DEU,1977,1052608500.0,78185560.0,51252.312,DEU,133.47,41736.702000000005,
Germany,DEU,1978,1079132500.0,78115357.0,53154.42,DEU,136.01,41736.702000000005,
Germany,DEU,1979,1117888300.0,78147898.0,56084.793,DEU,141.75,41736.702000000005,
Germany,DEU,1980,1100066000.0,78315373.0,54130.273,DEU,147.01,41736.702000000005,
Germany,DEU,1981,1048523300.0,78448044.0,52356.098,DEU,132.68,41736.702000000005,
Germany,DEU,1982,1015733900.0,78393670.0,50546.055,DEU,139.38,41736.702000000005,
Germany,DEU,1983,1011604900.0,78224137.0,51371.758,DEU,133.12,41736.702000000005,
Germany,DEU,1984,1033244600.0,77998197.0,53424.19,DEU,138.32,41736.702000000005,
Germany,DEU,1985,1044117900.0,77863423.0,55100.695,DEU,147.16,41736.702000000005,
Germany,DEU,1986,1047471940.0,77923806.0,54600.46,DEU,147.33,41736.702000000005,
Germany,DEU,1987,1032442900.0,78062321.0,54971.184,DEU,153.37,41736.702000000005,
Germany,DEU,1988,1029024200.0,78385992.0,54930.293,DEU,155.8,41736.702000000005,
Germany,DEU,1989,1008792400.0,79007062.0,53921.63,DEU,145.46,41736.702000000005,
Germany,DEU,1990,1054795900.0,79707963.0,52600.035,DEU,115.18,42373.53,
Germany,DEU,1991,1016929540.0,80303190.0,50939.98,DEU,116.54,44214.754,
Germany,DEU,1992,969464400.0,80934901.0,49537.81,DEU,114.79,44763.664,
Germany,DEU,1993,959385900.0,81486771.0,48983.74,DEU,108.28,44037.523,
Germany,DEU,1994,943227650.0,81773613.0,48355.11,DEU,118.8,45024.992,
Germany,DEU,1995,939933600.0,82019890.0,48461.355,DEU,117.4,45568.676,
Germany,DEU,1996,959690100.0,82263195.0,49911.09,DEU,116.58,45908.664,
Germany,DEU,1997,931508100.0,82389631.0,49195.35,DEU,118.63,46691.82,
Germany,DEU,1998,923498700.0,82011933.0,49012.766,DEU,125.75,47663.336,
Germany,DEU,1999,895442050.0,81678279.0,48526.492,DEU,133.84,48647.168,
Germany,DEU,2000,898975740.0,81797255.0,48756.883,DEU,122.96,49979.133,
Germany,DEU,2001,915254800.0,81933882.0,49586.312,DEU,119.27,50711.68,
Germany,DEU,2002,898834300.0,82068328.0,48882.72,DEU,119.22,50510.906,
Germany,DEU,2003,894501060.0,82111619.0,48841.7,DEU,121.52,50215.426,
Germany,DEU,2004,876569860.0,82092706.0,48845.914,DEU,117.58,50810.145,
Germany,DEU,2005,867880600.0,82046733.0,48297.293,DEU,118.0,51289.28,
Germany,DEU,2006,886434300.0,81701971.0,49722.023,DEU,106.09,53326.977,
Germany,DEU,2007,846116160.0,81298546.0,47890.44,DEU,119.73,54941.6,
Germany,DEU,2008,856607400.0,81110780.0,48509.78,DEU,102.25,55547.312,
Germany,DEU,2009,789950700.0,80935276.0,45618.9,DEU,103.35,52600.234,
Germany,DEU,2010,826679940.0,80830916.0,47595.047,DEU,118.65,54865.43,
Germany,DEU,2011,804513800.0,80857877.0,45890.207,DEU,108.68,57992.367,
Germany,DEU,2012,814090240.0,80916391.0,46491.4,DEU,109.61,58158.137,
Germany,DEU,2013,831742850.0,81041581.0,47734.965,DEU,110.98,58223.65,
Germany,DEU,2014,792578750.0,81376078.0,45596.504,DEU,120.79,59239.34,
Germany,DEU,2015,800844500.0,82077546.0,46064.484,DEU,113.56,59699.34,
Germany,DEU,2016,798013630.0,82760102.0,46416.703,DEU,110.93,60578.285,
Germany,DEU,2017,784593860.0,83104010.0,47525.457,DEU,100.02,61991.496,
Germany,DEU,2018,760046340.0,83368507.0,46125.492,DEU,90.01,62495.5,
Germany,DEU,2019,709826700.0,83559184.0,44922.695,DEU,92.14,62970.715,
Germany,DEU,2020,648356860.0,83628711.0,41838.684,DEU,85.35,60342.664,
Germany,DEU,2021,678777300.0,83697080.0,42994.242,DEU,73.98,62530.766,
Germany,DEU,2022,671471550.0,84086227.0,41094.125,DEU,67.95,62931.97,
Germany,DEU,2023,596151360.0,84548233.0,37598.492,DEU,85.595,62686.54,
India,IND,1858,394488.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1859,636485.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1860,643115.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1861,497254.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1862,550294.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1863,609965.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1864,576814.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1865,566869.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1866,639800.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1878,1766908.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1879,1684382.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1880,1886773.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1881,1839333.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1882,2196293.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1883,2440906.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1884,2730012.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1885,2459401.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1886,2772061.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1887,3066015.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1888,3409552.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1889,4021827.2,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1890,4431669.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1891,4772419.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1892,5247290.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1893,5543189.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1894,5616704.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1895,7034702.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1896,7608026.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1897,8253373.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1898,9125185.0,139720658.5,39086.637,,85.595,41736.702000000005,
India,IND,1899,10054478.0,139720658.5,39086.637,,85.595,41736.702000000005,
